timestamp,open,high,low,close,volume
2024-01-03 07:00:00,1.08624,1.08658,1.08616,1.08625,3526
2024-01-03 08:00:00,1.08625,1.08626,1.08619,1.0862,2593
2024-01-03 09:00:00,1.0862,1.08631,1.08615,1.08623,9672
2024-01-03 10:00:00,1.08623,1.08633,1.08614,1.08627,4465
2024-01-03 11:00:00,1.08627,1.08638,1.08625,1.08627,9425
2024-01-03 12:00:00,1.08627,1.08635,1.08596,1.08618,1874
2024-01-03 13:00:00,1.08618,1.08637,1.08613,1.08624,7273
2024-01-03 14:00:00,1.08624,1.08647,1.08607,1.08636,3642
2024-01-03 15:00:00,1.08636,1.08654,1.0863,1.08648,8184
2024-01-03 16:00:00,1.08648,1.08715,1.08636,1.08699,8162
2024-01-03 17:00:00,1.08699,1.0871,1.0869,1.08701,6204
2024-01-03 18:00:00,1.08701,1.08704,1.08695,1.08704,5883
2024-01-03 19:00:00,1.08704,1.08737,1.08698,1.08718,2143
2024-01-03 20:00:00,1.08718,1.08755,1.08716,1.08737,2942
2024-01-03 21:00:00,1.08737,1.08739,1.08733,1.08734,5865
2024-01-03 22:00:00,1.08734,1.0875,1.08722,1.08732,9782
2024-01-03 23:00:00,1.08732,1.08734,1.08705,1.08713,4950
2024-01-04 00:00:00,1.08713,1.08738,1.08693,1.08729,2559
2024-01-04 01:00:00,1.08729,1.08737,1.08708,1.08729,6941
2024-01-04 02:00:00,1.08729,1.08744,1.08709,1.0874,6505
2024-01-04 03:00:00,1.0874,1.08746,1.08712,1.08728,1129
2024-01-04 04:00:00,1.08728,1.0873,1.08703,1.08725,1880
2024-01-04 05:00:00,1.08725,1.08737,1.08689,1.08692,4586
2024-01-04 06:00:00,1.08692,1.08711,1.08667,1.08683,1407
2024-01-04 07:00:00,1.08683,1.08723,1.08669,1.08706,6928
2024-01-04 08:00:00,1.08706,1.08715,1.08706,1.08712,6271
2024-01-04 09:00:00,1.08712,1.08728,1.08693,1.0872,5124
2024-01-04 10:00:00,1.0872,1.08728,1.0871,1.08711,4474
2024-01-04 11:00:00,1.08711,1.08728,1.08708,1.0872,8603
2024-01-04 12:00:00,1.0872,1.08728,1.08716,1.0872,7270
2024-01-04 13:00:00,1.0872,1.08741,1.08711,1.08737,3538
2024-01-04 14:00:00,1.08737,1.08757,1.08729,1.08751,8261
2024-01-04 15:00:00,1.08751,1.08758,1.08735,1.08756,4067
2024-01-04 16:00:00,1.08756,1.08775,1.0875,1.08755,7790
2024-01-04 17:00:00,1.08755,1.08777,1.08747,1.08777,4502
2024-01-04 18:00:00,1.08777,1.08782,1.0877,1.08779,9550
2024-01-04 19:00:00,1.08779,1.08793,1.08769,1.08786,3638
2024-01-04 20:00:00,1.08786,1.08832,1.08772,1.08817,7771
2024-01-04 21:00:00,1.08817,1.08838,1.08817,1.08831,1518
2024-01-04 22:00:00,1.08831,1.08856,1.08805,1.08826,8989
2024-01-04 23:00:00,1.08826,1.0883,1.08817,1.08822,6563
2024-01-05 00:00:00,1.08822,1.08827,1.08819,1.08821,8396
2024-01-05 01:00:00,1.08821,1.08824,1.08804,1.08821,8315
2024-01-05 02:00:00,1.08821,1.08829,1.08794,1.0881,1751
2024-01-05 03:00:00,1.0881,1.08838,1.088,1.0882,2000
2024-01-05 04:00:00,1.0882,1.08827,1.0882,1.08824,5217
2024-01-05 05:00:00,1.08824,1.08843,1.08817,1.08833,9659
2024-01-05 06:00:00,1.08833,1.08875,1.08823,1.08857,8817
2024-01-05 07:00:00,1.08857,1.08866,1.08856,1.08866,9723
2024-01-05 08:00:00,1.08866,1.08893,1.08857,1.08862,7261
2024-01-05 09:00:00,1.08862,1.08903,1.08852,1.08894,1409
2024-01-05 10:00:00,1.08894,1.08903,1.08882,1.08901,6581
2024-01-05 11:00:00,1.08901,1.08909,1.08871,1.08897,6252
2024-01-05 12:00:00,1.08897,1.0892,1.08892,1.08896,8324
2024-01-05 13:00:00,1.08896,1.08902,1.08875,1.08891,9394
2024-01-05 14:00:00,1.08891,1.08919,1.08887,1.08918,8294
2024-01-05 15:00:00,1.08918,1.08934,1.08902,1.08903,4733
2024-01-05 16:00:00,1.08903,1.08925,1.08902,1.08923,8782
2024-01-05 17:00:00,1.08923,1.08929,1.08918,1.08929,5054
2024-01-05 18:00:00,1.08929,1.08958,1.08922,1.08941,7045
2024-01-05 19:00:00,1.08941,1.08957,1.08924,1.08928,5682
2024-01-05 20:00:00,1.08928,1.08929,1.08905,1.08924,8669
2024-01-05 21:00:00,1.08924,1.08975,1.08921,1.08954,2206
2024-01-07 22:00:00,1.08954,1.08984,1.08943,1.08966,2916
2024-01-07 23:00:00,1.08966,1.09001,1.08952,1.0898,9137
2024-01-08 00:00:00,1.0898,1.08982,1.0893,1.08956,8052
2024-01-08 01:00:00,1.08956,1.08992,1.08935,1.08976,5132
2024-01-08 02:00:00,1.08976,1.08976,1.08971,1.08976,3958
2024-01-08 03:00:00,1.08976,1.08984,1.08956,1.0896,2636
2024-01-08 04:00:00,1.0896,1.08969,1.08946,1.08949,5265
2024-01-08 05:00:00,1.08949,1.08955,1.08931,1.08938,2593
2024-01-08 06:00:00,1.08938,1.08955,1.08926,1.08928,4278
2024-01-08 07:00:00,1.08928,1.08952,1.0892,1.08952,8862
2024-01-08 08:00:00,1.08952,1.08964,1.08944,1.08954,7734
2024-01-08 09:00:00,1.08954,1.08961,1.08944,1.08947,6564
2024-01-08 10:00:00,1.08947,1.08955,1.08893,1.08919,7727
2024-01-08 11:00:00,1.08919,1.08929,1.08882,1.08926,1964
2024-01-08 12:00:00,1.08926,1.08957,1.08896,1.08939,3182
2024-01-08 13:00:00,1.08939,1.08956,1.08921,1.08929,2077
2024-01-08 14:00:00,1.08929,1.08931,1.08904,1.08915,7111
2024-01-08 15:00:00,1.08915,1.08933,1.08913,1.08914,6281
2024-01-08 16:00:00,1.08914,1.08919,1.08884,1.08903,2148
2024-01-08 17:00:00,1.08903,1.08919,1.0888,1.08891,4204
2024-01-08 18:00:00,1.08891,1.08913,1.0889,1.08913,3135
2024-01-08 19:00:00,1.08913,1.08919,1.08897,1.08904,2560
2024-01-08 20:00:00,1.08904,1.08934,1.08884,1.08892,9841
2024-01-08 21:00:00,1.08892,1.08903,1.08881,1.08888,2537
2024-01-08 22:00:00,1.08888,1.08902,1.08886,1.08896,6010
2024-01-08 23:00:00,1.08896,1.08902,1.08866,1.08874,3913
2024-01-09 00:00:00,1.08874,1.08883,1.08841,1.08879,3181
2024-01-09 01:00:00,1.08879,1.08892,1.08872,1.08881,2389
2024-01-09 02:00:00,1.08881,1.08914,1.0884,1.08859,1466
2024-01-09 03:00:00,1.08859,1.08864,1.08835,1.08847,3291
2024-01-09 04:00:00,1.08847,1.0886,1.08829,1.08838,6360
2024-01-09 05:00:00,1.08838,1.08847,1.08799,1.08806,8475
2024-01-09 06:00:00,1.08806,1.08808,1.08801,1.08802,2631
2024-01-09 07:00:00,1.08802,1.08803,1.08786,1.088,2257
2024-01-09 08:00:00,1.088,1.08808,1.08793,1.08801,2472
2024-01-09 09:00:00,1.08801,1.08809,1.08798,1.08804,4229
2024-01-09 10:00:00,1.08804,1.08829,1.08792,1.08826,8349
2024-01-09 11:00:00,1.08826,1.08838,1.08777,1.08799,7728
2024-01-09 12:00:00,1.08799,1.08818,1.08792,1.08792,9096
2024-01-09 13:00:00,1.08792,1.08826,1.08789,1.088,2052
2024-01-09 14:00:00,1.088,1.08808,1.08793,1.08806,4014
2024-01-09 15:00:00,1.08806,1.08812,1.08798,1.08807,9045
2024-01-09 16:00:00,1.08807,1.08838,1.08803,1.08832,3805
2024-01-09 17:00:00,1.08832,1.08849,1.08831,1.08839,7862
2024-01-09 18:00:00,1.08839,1.08843,1.0882,1.0883,8391
2024-01-09 19:00:00,1.0883,1.08842,1.08819,1.08824,3063
2024-01-09 20:00:00,1.08824,1.08837,1.08812,1.08825,6770
2024-01-09 21:00:00,1.08825,1.0885,1.08816,1.08827,2634
2024-01-09 22:00:00,1.08827,1.08829,1.08799,1.08809,4607
2024-01-09 23:00:00,1.08809,1.08814,1.08806,1.08814,5552
2024-01-10 00:00:00,1.08814,1.08816,1.08796,1.08797,8849
2024-01-10 01:00:00,1.08797,1.08805,1.08789,1.08795,7365
2024-01-10 02:00:00,1.08795,1.08798,1.0878,1.08794,6460
2024-01-10 03:00:00,1.08794,1.08816,1.08782,1.0881,9863
2024-01-10 04:00:00,1.0881,1.0884,1.08798,1.08805,4591
2024-01-10 05:00:00,1.08805,1.0881,1.08787,1.08799,5836
2024-01-10 06:00:00,1.08799,1.08802,1.08768,1.08776,4122
2024-01-10 07:00:00,1.08776,1.08796,1.08765,1.08768,2267
2024-01-10 08:00:00,1.08768,1.08768,1.08731,1.08746,4770
2024-01-10 09:00:00,1.08746,1.08755,1.08718,1.0874,1117
2024-01-10 10:00:00,1.0874,1.08762,1.08734,1.0875,9649
2024-01-10 11:00:00,1.0875,1.08763,1.08712,1.08743,1603
2024-01-10 12:00:00,1.08743,1.08752,1.08732,1.0874,9082
2024-01-10 13:00:00,1.0874,1.08746,1.08729,1.08729,6083
2024-01-10 14:00:00,1.08729,1.08746,1.08687,1.08719,4966
2024-01-10 15:00:00,1.08719,1.08755,1.08715,1.0873,8756
2024-01-10 16:00:00,1.0873,1.08732,1.08715,1.08721,3436
2024-01-10 17:00:00,1.08721,1.08742,1.08693,1.08704,1243
2024-01-10 18:00:00,1.08704,1.08724,1.08695,1.08715,7047
2024-01-10 19:00:00,1.08715,1.08721,1.08691,1.08705,1894
2024-01-10 20:00:00,1.08705,1.0872,1.08694,1.0871,8701
2024-01-10 21:00:00,1.0871,1.08724,1.08689,1.08702,3638
2024-01-10 22:00:00,1.08702,1.08725,1.0868,1.08705,9034
2024-01-10 23:00:00,1.08705,1.08718,1.08686,1.08695,6312
2024-01-11 00:00:00,1.08695,1.08704,1.08657,1.08674,4684
2024-01-11 01:00:00,1.08674,1.08694,1.08642,1.08645,7872
2024-01-11 02:00:00,1.08645,1.08656,1.08639,1.0864,8198
2024-01-11 03:00:00,1.0864,1.0864,1.08628,1.08631,6701
2024-01-11 04:00:00,1.08631,1.08639,1.08602,1.08607,8514
2024-01-11 05:00:00,1.08607,1.08611,1.08597,1.08603,1165
2024-01-11 06:00:00,1.08603,1.08623,1.08583,1.0859,5987
2024-01-11 07:00:00,1.0859,1.08604,1.08587,1.08598,6404
2024-01-11 08:00:00,1.08598,1.08618,1.08592,1.08606,9229
2024-01-11 09:00:00,1.08606,1.08621,1.08572,1.0858,2496
2024-01-11 10:00:00,1.0858,1.08584,1.08574,1.08576,6428
2024-01-11 11:00:00,1.08576,1.08593,1.08554,1.08565,7471
2024-01-11 12:00:00,1.08565,1.08572,1.08524,1.08545,5284
2024-01-11 13:00:00,1.08545,1.08549,1.08534,1.08547,1280
2024-01-11 14:00:00,1.08547,1.08559,1.08529,1.08551,1462
2024-01-11 15:00:00,1.08551,1.08579,1.08538,1.08578,1959
2024-01-11 16:00:00,1.08578,1.0858,1.08562,1.08566,5459
2024-01-11 17:00:00,1.08566,1.08588,1.08546,1.08555,8194
2024-01-11 18:00:00,1.08555,1.08568,1.08533,1.08544,6312
2024-01-11 19:00:00,1.08544,1.08547,1.08531,1.08532,2666
2024-01-11 20:00:00,1.08532,1.08548,1.0853,1.08535,7590
2024-01-11 21:00:00,1.08535,1.08551,1.08525,1.08538,3247
2024-01-11 22:00:00,1.08538,1.08559,1.08538,1.0854,9889
2024-01-11 23:00:00,1.0854,1.08544,1.08537,1.08542,9239
2024-01-12 00:00:00,1.08542,1.08547,1.0852,1.08523,9739
2024-01-12 01:00:00,1.08523,1.08531,1.08519,1.08519,3871
2024-01-12 02:00:00,1.08519,1.08536,1.0851,1.08516,2085
2024-01-12 03:00:00,1.08516,1.08522,1.085,1.08515,1588
2024-01-12 04:00:00,1.08515,1.0852,1.08478,1.08501,8116
2024-01-12 05:00:00,1.08501,1.08528,1.08498,1.0851,3096
2024-01-12 06:00:00,1.0851,1.08526,1.0851,1.08518,8189
2024-01-12 07:00:00,1.08518,1.08534,1.08481,1.08508,8863
2024-01-12 08:00:00,1.08508,1.08528,1.08479,1.08501,7638
2024-01-12 09:00:00,1.08501,1.08504,1.08476,1.08492,3666
2024-01-12 10:00:00,1.08492,1.08516,1.08464,1.08478,7116
2024-01-12 11:00:00,1.08478,1.0849,1.08478,1.08487,6520
2024-01-12 12:00:00,1.08487,1.08506,1.08468,1.08492,5614
2024-01-12 13:00:00,1.08492,1.08499,1.08474,1.08482,8016
2024-01-12 14:00:00,1.08482,1.08488,1.0847,1.08472,9721
2024-01-12 15:00:00,1.08472,1.08494,1.08462,1.08487,8342
2024-01-12 16:00:00,1.08487,1.08498,1.08478,1.0849,5832
2024-01-12 17:00:00,1.0849,1.08527,1.08482,1.08506,8998
2024-01-12 18:00:00,1.08506,1.08512,1.08485,1.08498,5957
2024-01-12 19:00:00,1.08498,1.08508,1.08477,1.08494,7510
2024-01-12 20:00:00,1.08494,1.08504,1.08483,1.08483,2981
2024-01-12 21:00:00,1.08483,1.08485,1.08474,1.08474,5325
2024-01-14 22:00:00,1.08474,1.08505,1.0847,1.08491,4130
2024-01-14 23:00:00,1.08491,1.08523,1.08484,1.08501,8176
2024-01-15 00:00:00,1.08501,1.08513,1.08494,1.08499,8805
2024-01-15 01:00:00,1.08499,1.08518,1.08487,1.08512,6567
2024-01-15 02:00:00,1.08512,1.08536,1.08506,1.08529,8927
2024-01-15 03:00:00,1.08529,1.08531,1.08514,1.08529,2446
2024-01-15 04:00:00,1.08529,1.08534,1.08518,1.08522,5567
2024-01-15 05:00:00,1.08522,1.08528,1.08506,1.08528,6706
2024-01-15 06:00:00,1.08528,1.08557,1.08525,1.0854,1962
2024-01-15 07:00:00,1.0854,1.08565,1.08538,1.08546,6693
2024-01-15 08:00:00,1.08546,1.08554,1.08541,1.08552,1610
2024-01-15 09:00:00,1.08552,1.08581,1.08551,1.08568,4112
2024-01-15 10:00:00,1.08568,1.08574,1.08562,1.08563,8843
2024-01-15 11:00:00,1.08563,1.08568,1.08541,1.0856,7149
2024-01-15 12:00:00,1.0856,1.08583,1.08555,1.08563,9974
2024-01-15 13:00:00,1.08563,1.08589,1.08544,1.08549,7243
2024-01-15 14:00:00,1.08549,1.08563,1.08531,1.08547,3459
2024-01-15 15:00:00,1.08547,1.0856,1.08525,1.08558,4578
2024-01-15 16:00:00,1.08558,1.08569,1.08547,1.0855,3069
2024-01-15 17:00:00,1.0855,1.08567,1.08537,1.08538,9713
2024-01-15 18:00:00,1.08538,1.08559,1.08536,1.08556,7989
2024-01-15 19:00:00,1.08556,1.08572,1.08548,1.08567,2181
2024-01-15 20:00:00,1.08567,1.08602,1.08561,1.08587,5333
2024-01-15 21:00:00,1.08587,1.08609,1.08583,1.08583,1577
2024-01-15 22:00:00,1.08583,1.08602,1.08564,1.0857,8178
2024-01-15 23:00:00,1.0857,1.08593,1.08564,1.0857,6400
2024-01-16 00:00:00,1.0857,1.08582,1.08532,1.08545,8741
2024-01-16 01:00:00,1.08545,1.08545,1.08538,1.08538,6563
2024-01-16 02:00:00,1.08538,1.08544,1.08507,1.08529,1087
2024-01-16 03:00:00,1.08529,1.0856,1.08526,1.08536,1298
2024-01-16 04:00:00,1.08536,1.08538,1.08524,1.08532,2194
2024-01-16 05:00:00,1.08532,1.08567,1.08526,1.08559,2507
2024-01-16 06:00:00,1.08559,1.08574,1.08549,1.08571,7358
2024-01-16 07:00:00,1.08571,1.08584,1.08562,1.08576,7426
2024-01-16 08:00:00,1.08576,1.08593,1.08563,1.08586,8333
2024-01-16 09:00:00,1.08586,1.08609,1.08561,1.08607,5737
2024-01-16 10:00:00,1.08607,1.08611,1.08601,1.08604,1543
2024-01-16 11:00:00,1.08604,1.0861,1.08597,1.08601,9782
2024-01-16 12:00:00,1.08601,1.08624,1.08595,1.08612,8107
2024-01-16 13:00:00,1.08612,1.08642,1.08591,1.08617,3056
2024-01-16 14:00:00,1.08617,1.08641,1.0861,1.08627,7122
2024-01-16 15:00:00,1.08627,1.0865,1.08622,1.08629,7684
2024-01-16 16:00:00,1.08629,1.08665,1.08619,1.08643,4339
2024-01-16 17:00:00,1.08643,1.08663,1.08622,1.08651,5380
2024-01-16 18:00:00,1.08651,1.08671,1.08644,1.08651,6331
2024-01-16 19:00:00,1.08651,1.08691,1.08643,1.08674,7442
2024-01-16 20:00:00,1.08674,1.08688,1.08671,1.08685,5430
2024-01-16 21:00:00,1.08685,1.08701,1.08675,1.08697,4233
2024-01-16 22:00:00,1.08697,1.08711,1.08664,1.08668,4519
2024-01-16 23:00:00,1.08668,1.08682,1.08653,1.08658,9728
2024-01-17 00:00:00,1.08658,1.08687,1.08655,1.08668,1661
2024-01-17 01:00:00,1.08668,1.0869,1.08656,1.08675,4877
2024-01-17 02:00:00,1.08675,1.08683,1.08658,1.08675,7360
2024-01-17 03:00:00,1.08675,1.08681,1.08671,1.08677,8597
2024-01-17 04:00:00,1.08677,1.08712,1.08661,1.08707,8814
2024-01-17 05:00:00,1.08707,1.08713,1.08707,1.0871,5780
2024-01-17 06:00:00,1.0871,1.08717,1.08698,1.08716,9404
2024-01-17 07:00:00,1.08716,1.08746,1.08705,1.08723,5092
2024-01-17 08:00:00,1.08723,1.08758,1.08687,1.08733,7001
2024-01-17 09:00:00,1.08733,1.08764,1.08725,1.08752,9729
2024-01-17 10:00:00,1.08752,1.08755,1.08737,1.08745,4993
2024-01-17 11:00:00,1.08745,1.08751,1.08735,1.08749,9501
2024-01-17 12:00:00,1.08749,1.08761,1.08725,1.08761,6560
2024-01-17 13:00:00,1.08761,1.08782,1.08748,1.08769,2941
2024-01-17 14:00:00,1.08769,1.08803,1.0875,1.08789,6861
2024-01-17 15:00:00,1.08789,1.08808,1.08789,1.08799,8836
2024-01-17 16:00:00,1.08799,1.08813,1.08782,1.08809,7646
2024-01-17 17:00:00,1.08809,1.08824,1.08795,1.08812,8270
2024-01-17 18:00:00,1.08812,1.08821,1.08796,1.08803,4920
2024-01-17 19:00:00,1.08803,1.08809,1.08801,1.08808,3921
2024-01-17 20:00:00,1.08808,1.08829,1.08788,1.08814,7259
2024-01-17 21:00:00,1.08814,1.0884,1.088,1.08808,3045
2024-01-17 22:00:00,1.08808,1.0881,1.08789,1.08798,7013
2024-01-17 23:00:00,1.08798,1.08825,1.08784,1.08796,5671
2024-01-18 00:00:00,1.08796,1.08803,1.08795,1.08798,4071
2024-01-18 01:00:00,1.08798,1.08817,1.08775,1.08787,6471
2024-01-18 02:00:00,1.08787,1.0883,1.0878,1.08822,7463
2024-01-18 03:00:00,1.08822,1.0884,1.08821,1.08837,1542
2024-01-18 04:00:00,1.08837,1.08844,1.0883,1.08842,1912
2024-01-18 05:00:00,1.08842,1.08843,1.08816,1.08828,8227
2024-01-18 06:00:00,1.08828,1.08851,1.08815,1.0882,6493
2024-01-18 07:00:00,1.0882,1.08831,1.08802,1.08814,2630
2024-01-18 08:00:00,1.08814,1.08829,1.08807,1.08817,5726
2024-01-18 09:00:00,1.08817,1.08821,1.08796,1.08816,9666
2024-01-18 10:00:00,1.08816,1.08843,1.08815,1.08827,5952
2024-01-18 11:00:00,1.08827,1.08839,1.08825,1.08834,8372
2024-01-18 12:00:00,1.08834,1.08849,1.08829,1.08846,2908
2024-01-18 13:00:00,1.08846,1.08867,1.0882,1.08834,8024
2024-01-18 14:00:00,1.08834,1.08844,1.08825,1.08832,4813
2024-01-18 15:00:00,1.08832,1.08835,1.08819,1.08829,6279
2024-01-18 16:00:00,1.08829,1.08867,1.0882,1.0886,8765
2024-01-18 17:00:00,1.0886,1.08865,1.0886,1.08863,6463
2024-01-18 18:00:00,1.08863,1.08885,1.0886,1.08867,4518
2024-01-18 19:00:00,1.08867,1.08902,1.08857,1.08871,4853
2024-01-18 20:00:00,1.08871,1.08908,1.08858,1.08896,9921
2024-01-18 21:00:00,1.08896,1.08928,1.08892,1.08908,1770
2024-01-18 22:00:00,1.08908,1.08924,1.089,1.08911,4194
2024-01-18 23:00:00,1.08911,1.08925,1.08908,1.08916,8920
2024-01-19 00:00:00,1.08916,1.08922,1.08877,1.08902,3919
2024-01-19 01:00:00,1.08902,1.08937,1.08882,1.08922,5186
2024-01-19 02:00:00,1.08922,1.08933,1.08914,1.08932,9618
2024-01-19 03:00:00,1.08932,1.08954,1.0893,1.08943,1870
2024-01-19 04:00:00,1.08943,1.08962,1.08927,1.08931,4128
2024-01-19 05:00:00,1.08931,1.08956,1.08918,1.08949,9932
2024-01-19 06:00:00,1.08949,1.08951,1.0894,1.0895,8578
2024-01-19 07:00:00,1.0895,1.08987,1.08947,1.08982,2149
2024-01-19 08:00:00,1.08982,1.08989,1.08975,1.08983,7378
2024-01-19 09:00:00,1.08983,1.08999,1.08956,1.08978,4572
2024-01-19 10:00:00,1.08978,1.09014,1.08964,1.08988,5641
2024-01-19 11:00:00,1.08988,1.09002,1.08987,1.08992,4425
2024-01-19 12:00:00,1.08992,1.09002,1.08985,1.08995,3742
2024-01-19 13:00:00,1.08995,1.09006,1.08989,1.08997,4114
2024-01-19 14:00:00,1.08997,1.08998,1.08988,1.08991,8402
2024-01-19 15:00:00,1.08991,1.09004,1.08974,1.08994,2573
2024-01-19 16:00:00,1.08994,1.09035,1.08993,1.09005,2317
2024-01-19 17:00:00,1.09005,1.09007,1.09,1.09001,9692
2024-01-19 18:00:00,1.09001,1.09033,1.08993,1.09011,5555
2024-01-19 19:00:00,1.09011,1.09013,1.08989,1.09003,6576
2024-01-19 20:00:00,1.09003,1.09026,1.08998,1.09014,1552
2024-01-19 21:00:00,1.09014,1.09033,1.09012,1.09015,9853
2024-01-21 22:00:00,1.09015,1.09022,1.09005,1.0901,2092
2024-01-21 23:00:00,1.0901,1.09013,1.08996,1.09001,5584
2024-01-22 00:00:00,1.09001,1.0902,1.0899,1.09002,6615
2024-01-22 01:00:00,1.09002,1.09013,1.08953,1.08969,4309
2024-01-22 02:00:00,1.08969,1.08984,1.08961,1.08965,7602
2024-01-22 03:00:00,1.08965,1.08996,1.0895,1.08956,5817
2024-01-22 04:00:00,1.08956,1.08971,1.08956,1.08959,5931
2024-01-22 05:00:00,1.08959,1.08974,1.08959,1.08972,2350
2024-01-22 06:00:00,1.08972,1.08986,1.08948,1.08959,5284
2024-01-22 07:00:00,1.08959,1.08978,1.08922,1.0894,9028
2024-01-22 08:00:00,1.0894,1.08954,1.08922,1.08935,4938
2024-01-22 09:00:00,1.08935,1.08947,1.0891,1.08941,6934
2024-01-22 10:00:00,1.08941,1.08945,1.08922,1.08932,6525
2024-01-22 11:00:00,1.08932,1.08941,1.08924,1.0893,5609
2024-01-22 12:00:00,1.0893,1.08933,1.08918,1.08919,1763
2024-01-22 13:00:00,1.08919,1.08922,1.08896,1.08912,4147
2024-01-22 14:00:00,1.08912,1.08921,1.08884,1.08898,2666
2024-01-22 15:00:00,1.08898,1.08918,1.08886,1.0891,6621
2024-01-22 16:00:00,1.0891,1.08925,1.08892,1.08898,2092
2024-01-22 17:00:00,1.08898,1.08918,1.08893,1.08911,1377
2024-01-22 18:00:00,1.08911,1.08952,1.0889,1.08934,7732
2024-01-22 19:00:00,1.08934,1.08951,1.0893,1.08938,9352
2024-01-22 20:00:00,1.08938,1.08945,1.08909,1.08925,4888
2024-01-22 21:00:00,1.08925,1.0896,1.08922,1.08946,8982
2024-01-22 22:00:00,1.08946,1.08963,1.08929,1.0894,8343
2024-01-22 23:00:00,1.0894,1.08943,1.08932,1.08935,8577
2024-01-23 00:00:00,1.08935,1.08962,1.08926,1.08951,6905
2024-01-23 01:00:00,1.08951,1.08967,1.08945,1.0895,8360
2024-01-23 02:00:00,1.0895,1.0895,1.08921,1.08939,8566
2024-01-23 03:00:00,1.08939,1.0896,1.08936,1.08939,3677
2024-01-23 04:00:00,1.08939,1.08989,1.08932,1.08967,8859
2024-01-23 05:00:00,1.08967,1.08987,1.08965,1.08979,1083
2024-01-23 06:00:00,1.08979,1.08989,1.0895,1.08961,9926
2024-01-23 07:00:00,1.08961,1.08971,1.08948,1.08955,5995
2024-01-23 08:00:00,1.08955,1.08967,1.08937,1.08958,2692
2024-01-23 09:00:00,1.08958,1.08976,1.08957,1.08969,7848
2024-01-23 10:00:00,1.08969,1.08986,1.08952,1.08966,2339
